source_row,id,datetime_clean,datetime_source,conversion_needed,conversion_step,timestamp_status,timestamp_issue_codes,datetime_utc_reference,selected_minus_reference_seconds,time_policy_version,localtimes_raw,datetime_raw,lat_raw,lng_raw,lat_clean,lon_clean,coordinate_check,datetime_local,datetime_utc,previous_datetime_local,clock_change_seconds,local_date_changed,utc_date_changed,expected_weather_hours_10_preceding_days
68,9812505,2020-06-21T06:52:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-21T04:52:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-21T04:52:00+00:00,50.712683431348914,6.216572094701247,50.712683431348914,6.216572094701247,within_broad_germany_bounds,2020-06-21 06:52:00,2020-06-21T04:52:00Z,2020-06-21T04:52:00+02:00,7200.0,False,False,264
70,9819654,2021-05-01T06:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T04:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T04:55:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 06:55:00,2021-05-01T04:55:00Z,2021-05-01T04:55:00+02:00,7200.0,False,False,264
71,9819653,2021-05-01T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:15:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 07:15:00,2021-05-01T05:15:00Z,2021-05-01T05:15:00+02:00,7200.0,False,False,264
72,9819652,2021-05-01T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:30:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 07:30:00,2021-05-01T05:30:00Z,2021-05-01T05:30:00+02:00,7200.0,False,False,264
73,13269438,2021-05-01T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:39:00+00:00,50.71287365413617,6.21677701648335,50.71287365413617,6.21677701648335,within_broad_germany_bounds,2021-05-01 07:39:00,2021-05-01T05:39:00Z,2021-05-01T05:39:00+02:00,7200.0,False,False,264
74,13269380,2021-05-01T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:39:00+00:00,50.71267138859506,6.2171157927409695,50.71267138859506,6.2171157927409695,within_broad_germany_bounds,2021-05-01 07:39:00,2021-05-01T05:39:00Z,2021-05-01T05:39:00+02:00,7200.0,False,False,264
75,13269382,2021-05-01T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:39:00+00:00,50.71287365413617,6.21677701648335,50.71287365413617,6.21677701648335,within_broad_germany_bounds,2021-05-01 07:39:00,2021-05-01T05:39:00Z,2021-05-01T05:39:00+02:00,7200.0,False,False,264
76,13269379,2021-05-01T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:39:00+00:00,50.71267138859506,6.2171157927409695,50.71267138859506,6.2171157927409695,within_broad_germany_bounds,2021-05-01 07:39:00,2021-05-01T05:39:00Z,2021-05-01T05:39:00+02:00,7200.0,False,False,264
77,13269381,2021-05-01T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:39:00+00:00,50.712671388595,6.217115792740969,50.712671388595,6.217115792740969,within_broad_germany_bounds,2021-05-01 07:39:00,2021-05-01T05:39:00Z,2021-05-01T05:39:00+02:00,7200.0,False,False,264
78,9819501,2021-05-01T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:40:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 07:40:00,2021-05-01T05:40:00Z,2021-05-01T05:40:00+02:00,7200.0,False,False,264
79,13269385,2021-05-01T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:40:00+00:00,50.712279789069285,6.217403628278562,50.712279789069285,6.217403628278562,within_broad_germany_bounds,2021-05-01 07:40:00,2021-05-01T05:40:00Z,2021-05-01T05:40:00+02:00,7200.0,False,False,264
80,13269383,2021-05-01T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:40:00+00:00,50.71293936077357,6.2170562374558935,50.71293936077357,6.2170562374558935,within_broad_germany_bounds,2021-05-01 07:40:00,2021-05-01T05:40:00Z,2021-05-01T05:40:00+02:00,7200.0,False,False,264
81,13269384,2021-05-01T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:40:00+00:00,50.712671388595,6.217115792740969,50.712671388595,6.217115792740969,within_broad_germany_bounds,2021-05-01 07:40:00,2021-05-01T05:40:00Z,2021-05-01T05:40:00+02:00,7200.0,False,False,264
82,9819453,2021-05-01T07:49:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T05:49:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T05:49:00+00:00,50.71267138859506,6.2171157927409695,50.71267138859506,6.2171157927409695,within_broad_germany_bounds,2021-05-01 07:49:00,2021-05-01T05:49:00Z,2021-05-01T05:49:00+02:00,7200.0,False,False,264
83,9819510,2021-05-01T08:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:00:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:00:00,2021-05-01T06:00:00Z,2021-05-01T06:00:00+02:00,7200.0,False,False,264
84,9819647,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
85,9819648,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
86,9819646,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
87,13269386,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
88,13269388,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
89,13269389,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
90,13269387,2021-05-01T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:10:00,2021-05-01T06:10:00Z,2021-05-01T06:10:00+02:00,7200.0,False,False,264
91,9819649,2021-05-01T08:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:30:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:30:00,2021-05-01T06:30:00Z,2021-05-01T06:30:00+02:00,7200.0,False,False,264
92,13269390,2021-05-01T08:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:30:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:30:00,2021-05-01T06:30:00Z,2021-05-01T06:30:00+02:00,7200.0,False,False,264
93,9819644,2021-05-01T08:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:40:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:40:00,2021-05-01T06:40:00Z,2021-05-01T06:40:00+02:00,7200.0,False,False,264
94,9819645,2021-05-01T08:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:45:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:45:00,2021-05-01T06:45:00Z,2021-05-01T06:45:00+02:00,7200.0,False,False,264
95,9819651,2021-05-01T08:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T06:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T06:45:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 08:45:00,2021-05-01T06:45:00Z,2021-05-01T06:45:00+02:00,7200.0,False,False,264
96,9819650,2021-05-01T09:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T07:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T07:00:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 09:00:00,2021-05-01T07:00:00Z,2021-05-01T07:00:00+02:00,7200.0,False,False,264
97,9819655,2021-05-01T09:08:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T07:08:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T07:08:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 09:08:00,2021-05-01T07:08:00Z,2021-05-01T07:08:00+02:00,7200.0,False,False,264
98,9819656,2021-05-01T09:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T07:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T07:15:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 09:15:00,2021-05-01T07:15:00Z,2021-05-01T07:15:00+02:00,7200.0,False,False,264
99,9819658,2021-05-01T09:28:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-01T07:28:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-01T07:28:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-01 09:28:00,2021-05-01T07:28:00Z,2021-05-01T07:28:00+02:00,7200.0,False,False,264
102,9835572,2021-05-03T06:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T04:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T04:55:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 06:55:00,2021-05-03T04:55:00Z,2021-05-03T04:55:00+02:00,7200.0,False,False,264
103,9835574,2021-05-03T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:15:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:15:00,2021-05-03T05:15:00Z,2021-05-03T05:15:00+02:00,7200.0,False,False,264
104,9835575,2021-05-03T07:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:30:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:30:00,2021-05-03T05:30:00Z,2021-05-03T05:30:00+02:00,7200.0,False,False,264
105,9833032,2021-05-03T07:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:35:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:35:00,2021-05-03T05:35:00Z,2021-05-03T05:35:00+02:00,7200.0,False,False,264
106,13269395,2021-05-03T07:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:35:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:35:00,2021-05-03T05:35:00Z,2021-05-03T05:35:00+02:00,7200.0,False,False,264
107,9835576,2021-05-03T07:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:40:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:40:00,2021-05-03T05:40:00Z,2021-05-03T05:40:00+02:00,7200.0,False,False,264
108,9835832,2021-05-03T07:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:45:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:45:00,2021-05-03T05:45:00Z,2021-05-03T05:45:00+02:00,7200.0,False,False,264
109,9835577,2021-05-03T07:49:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T05:49:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T05:49:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 07:49:00,2021-05-03T05:49:00Z,2021-05-03T05:49:00+02:00,7200.0,False,False,264
110,9835578,2021-05-03T08:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:00:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:00:00,2021-05-03T06:00:00Z,2021-05-03T06:00:00+02:00,7200.0,False,False,264
111,9835579,2021-05-03T08:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:10:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:10:00,2021-05-03T06:10:00Z,2021-05-03T06:10:00+02:00,7200.0,False,False,264
112,9835580,2021-05-03T08:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:20:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:20:00,2021-05-03T06:20:00Z,2021-05-03T06:20:00+02:00,7200.0,False,False,264
113,9833033,2021-05-03T08:26:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:26:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:26:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:26:00,2021-05-03T06:26:00Z,2021-05-03T06:26:00+02:00,7200.0,False,False,264
114,9835581,2021-05-03T08:30:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:30:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:30:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:30:00,2021-05-03T06:30:00Z,2021-05-03T06:30:00+02:00,7200.0,False,False,264
115,9835582,2021-05-03T08:40:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:40:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:40:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:40:00,2021-05-03T06:40:00Z,2021-05-03T06:40:00+02:00,7200.0,False,False,264
116,9835584,2021-05-03T08:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T06:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T06:45:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 08:45:00,2021-05-03T06:45:00Z,2021-05-03T06:45:00+02:00,7200.0,False,False,264
117,9835585,2021-05-03T09:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T07:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T07:00:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 09:00:00,2021-05-03T07:00:00Z,2021-05-03T07:00:00+02:00,7200.0,False,False,264
118,9835586,2021-05-03T09:08:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T07:08:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T07:08:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 09:08:00,2021-05-03T07:08:00Z,2021-05-03T07:08:00+02:00,7200.0,False,False,264
119,9835587,2021-05-03T09:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T07:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T07:15:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 09:15:00,2021-05-03T07:15:00Z,2021-05-03T07:15:00+02:00,7200.0,False,False,264
120,9835589,2021-05-03T09:28:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-03T07:28:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-03T07:28:00+00:00,50.71285873678415,6.217691343266396,50.71285873678415,6.217691343266396,within_broad_germany_bounds,2021-05-03 09:28:00,2021-05-03T07:28:00Z,2021-05-03T07:28:00+02:00,7200.0,False,False,264
121,9841434,2021-05-08T17:37:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-08T15:37:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-08T15:37:00+00:00,50.71604648275893,6.237066737905015,50.71604648275893,6.237066737905015,within_broad_germany_bounds,2021-05-08 17:37:00,2021-05-08T15:37:00Z,2021-05-08T15:37:00+02:00,7200.0,False,False,264
122,13269397,2021-05-08T17:37:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-05-08T15:37:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-05-08T15:37:00+00:00,50.71604648275893,6.237066737905015,50.71604648275893,6.237066737905015,within_broad_germany_bounds,2021-05-08 17:37:00,2021-05-08T15:37:00Z,2021-05-08T15:37:00+02:00,7200.0,False,False,264
128,13961868,2021-06-13T06:37:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-06-13T04:37:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-06-13T04:37:00+00:00,50.712849623447774,6.216674322625653,50.712849623447774,6.216674322625653,within_broad_germany_bounds,2021-06-13 06:37:00,2021-06-13T04:37:00Z,2021-06-13T04:37:00+02:00,7200.0,False,False,264
129,13961869,2021-06-13T06:45:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-06-13T04:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-06-13T04:45:00+00:00,50.712849623447774,6.216674322625653,50.712849623447774,6.216674322625653,within_broad_germany_bounds,2021-06-13 06:45:00,2021-06-13T04:45:00Z,2021-06-13T04:45:00+02:00,7200.0,False,False,264
130,13961870,2021-06-13T06:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2021-06-13T04:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2021-06-13T04:50:00+00:00,50.712849623447774,6.216674322625653,50.712849623447774,6.216674322625653,within_broad_germany_bounds,2021-06-13 06:50:00,2021-06-13T04:50:00Z,2021-06-13T04:50:00+02:00,7200.0,False,False,264
